agency,carpark_id,address,lat,long,price,EV,price_weekend,weekdays_rate_1,weekdays_rate_2,saturday_rate,sunday_publicholiday_rate
HDB,A66,BLK 601/604/603 ANG MO KIO AVENUE 5,1.380538408,103.8356606,$1.20/hr,1,,,,,
HDB,A67,BLK 605/612 ANG MO KIO AVENUE 4/5,1.379679806,103.8378049,$1.20/hr,0,,,,,
HDB,A68,BLK 620/624/626 ANG MO KIO STREET 61,1.381891089,103.8398542,$1.20/hr,0,,,,,
HDB,A69,BLK 623/625/627 ANG MO KIO STREET 61,1.38163493,103.8419454,$1.20/hr,1,,,,,
HDB,A7,BLK 212/213 ANG MO KIO STREET 23,1.368386022,103.8413018,$1.20/hr,0,,,,,
HDB,A70,BLK 629/626 ANG MO KIO AVENUE 4,1.380614118,103.8401072,$1.20/hr,0,,,,,
HDB,A71,BLK 628/632 ANG MO KIO STREET 61,1.380002574,103.8407419,$1.20/hr,1,,,,,
HDB,A72,BLK 633/640 ANG MO KIO STREET 61,1.380754439,103.8435303,$1.20/hr,0,,,,,
HDB,A73,BLK 641/645 ANG MO KIO STREET 61,1.378841674,103.8408247,$1.20/hr,0,,,,,
HDB,A74,BLK 646/649 ANG MO KIO STREET 61,1.378645167,103.8438047,$1.20/hr,1,,,,,
HDB,A75,BLK 177/182 ANG MO KIO AVENUE 4,1.376195676,103.8386846,$1.20/hr,0,,,,,
HDB,A76,BLK 613A ANG MO KIO AVENUE 4,1.377970601,103.8388348,$1.20/hr,0,,,,,
HDB,A77,BLK 150/156 ANG MO KIO AVENUE 5,1.376346646,103.8399786,$1.20/hr,1,,,,,
HDB,A78,BLK 157/163 ANG MO KIO AVENUE 4,1.374688216,103.8383868,$1.20/hr,0,,,,,
HDB,A8,BLK 209/210 ANG MO KIO STREET 22,1.368749604,103.8433077,$1.20/hr,0,,,,,
HDB,A81,BLK 170/172 ANG MO KIO STREET 13,1.374349059,103.8364788,$1.20/hr,1,,,,,
HDB,A82,BLK 173/176 ANG MO KIO AVENUE 4,1.375668423,103.8363987,$1.20/hr,0,,,,,
HDB,A83,BLK 5022 TO 5095 ANG MO KIO INDUSTRIAL PARK 2,1.374301066,103.8606965,$1.20/hr,0,,,,,
HDB,A85,BLK 340 ANG MO KIO STREET 32,1.365100928,103.8497094,$1.20/hr,1,,,,,
HDB,A86,BLK 4001-4003/4026-4028/4033-4035 ANG MO KIO INDUSTRIAL PARK 1,1.361878456,103.8565205,$1.20/hr,0,,,,,
HDB,A87,BLK 462/463 ANG MO KIO STREET 44,1.366819901,103.8578842,$1.20/hr,0,,,,,
HDB,A88,BLK 348 ANG MO KIO AVENUE 3,1.36627426,103.8472665,$1.20/hr,1,,,,,
HDB,A89,BLK 101/102 ANG MO KIO STREET 11,1.370452708,103.8393678,$1.20/hr,0,,,,,
HDB,A9,BLK 202/203 ANG MO KIO STREET 22,1.368067906,103.8443922,$1.20/hr,0,,,,,
HDB,A90,BLK 625/627 ANG MO KIO STREET 61,1.38199416,103.8412472,$1.20/hr,1,,,,,
HDB,A94,BLK 104C ANG MO KIO STREET 11,1.371853345,103.838316,$1.20/hr,0,,,,,
HDB,A95,BLK 323A ANG MO KIO AVENUE 3,1.367512167,103.8478038,$1.20/hr,0,,,,,
HDB,A98,BLK 259 ANG MO KIO AVENUE 2,1.369157842,103.8318542,$1.20/hr,1,,,,,
HDB,A99,BLK 181 ANG MO KIO AVENUE 5,1.376978751,103.8372139,$1.20/hr,0,,,,,
HDB,BA1,BLK 106 BIDADARI PARK DRIVE,1.333689106,103.870827,$1.20/hr,0,,,,,
HDB,BA10,BLK 213 BIDADARI PARK DRIVE,1.34293335,103.8728673,$1.20/hr,1,,,,,
HDB,BA2,BLK 117 ALKAFF CRESCENT,1.336898257,103.8732552,$1.20/hr,0,,,,,
HDB,BA3,BLK 101 BIDADARI PARK DRIVE,1.336265279,103.8713218,$1.20/hr,0,,,,,
HDB,BA4,BLK 113 ALKAFF CRESCENT,1.335252947,103.8729485,$1.20/hr,1,,,,,
HDB,BA5,BLK 109 BIDADARI PARK DRIVE,1.33433335,103.8726349,$1.20/hr,0,,,,,
HDB,BA6,BLK 201 WOODLEIGH LINK,1.340247154,103.8721855,$1.20/hr,0,,,,,
HDB,BA7,BLK 206 WOODLEIGH LINK,1.341814381,103.8721367,$1.20/hr,1,,,,,
HDB,BA8,BLK 207 WOODLEIGH LINK,1.341755402,103.871472,$1.20/hr,0,,,,,
HDB,BA9,BLK 212 BIDADARI PARK DRIVE,1.343121999,103.8759162,$1.20/hr,0,,,,,
HDB,BBB,BLK 231 BRAS BASAH BASEMENT CAR PARK,1.296573901,103.8536632,$2.40/hr,1,,,,,
HDB,BBM1,BLK 188A BUKIT BATOK WEST AVENUE 6,1.346430292,103.7453823,$1.20/hr,0,,,,,
HDB,BBM2,BLK 628A BUKIT BATOK CENTRAL,1.350860688,103.7498822,$1.20/hr,0,,,,,
HDB,BBM3,BLK 289H BUKIT BATOK STREET 25,1.344499931,103.7599178,$1.20/hr,1,,,,,
HDB,BBM4,BLK 288H BUKIT BATOK STREET 25,1.345544341,103.760179,$1.20/hr,0,,,,,
HDB,BBM5,BLK 290H BUKIT BATOK STREET 24,1.343236538,103.7579336,$1.20/hr,0,,,,,
HDB,BBM6,BLK 291F BUKIT BATOK STREET 24,1.342853307,103.7550523,$1.20/hr,1,,,,,
HDB,BBM7,BLK 154A BUKIT BATOK WEST AVENUE 8,1.347348962,103.7436955,$1.20/hr,0,,,,,
HDB,BBM8,BLK 622A BUKIT BATOK CENTRAL,1.349962906,103.7485105,$1.20/hr,0,,,,,
HDB,BBM9,BLK 395A BUKIT BATOK WEST AVENUE 5,1.365824182,103.7517718,$1.20/hr,1,,,,,
HDB,BE10,BLKS 168-180 BISHAN STREET 13,1.347734669,103.8532954,$1.20/hr,0,,,,,
HDB,BE11,BLK 181-186 BISHAN STREET 13,1.349773078,103.8530414,$1.20/hr,0,,,,,
HDB,BE12,BLK 187-197 BISHAN STREET 13,1.350007206,103.850963,$1.20/hr,1,,,,,
HDB,BE13,BLK 135A BISHAN STREET 12,1.344879187,103.8515276,$1.20/hr,0,,,,,
HDB,BE14,BLK 167A BISHAN STREET 13,1.347052758,103.8554317,$1.20/hr,0,,,,,
HDB,BE15,BLK 152A BISHAN STREET 11,1.345156403,103.8548382,$1.20/hr,1,,,,,
HDB,BE17,BISHAN PARK II,1.363001308,103.8476785,$1.20/hr,0,,,,,
HDB,BE18,BLK 441-455 SIN MING AVENUE/BRIGHT HILL DRIVE,1.358344673,103.8310862,$1.20/hr,0,,,,,
HDB,BE19,BLK 503/504 BISHAN STREET 11,1.348848997,103.8482018,$1.20/hr,1,,,,,
HDB,BE20,BLK 505 BISHAN STREET 11,1.34888513,103.8486648,$1.20/hr,0,,,,,
HDB,BE21,BLK 506/509 BISHAN STREET 11,1.348618303,103.8490405,$1.20/hr,0,,,,,
HDB,BE22,BLK 511/513 BISHAN STREET 13,1.349430218,103.849655,$1.20/hr,1,,,,,
HDB,BE23,BLK 514 BISHAN STREET 13,1.350089528,103.8497629,$1.20/hr,0,,,,,
HDB,BE24,BLK 201/206 BISHAN STREET 23,1.355325906,103.8474828,$1.20/hr,0,,,,,
HDB,BE25,BLK 207A BISHAN STREET 23,1.355147965,103.8483089,$1.20/hr,1,,,,,
HDB,BE26,BLK 207/212/216/217 BISHAN STREET 23,1.355888829,103.8484567,$1.20/hr,0,,,,,
HDB,BE27,BLK 212A BISHAN STREET 23,1.356649804,103.8486311,$1.20/hr,0,,,,,
HDB,BE28,"BLK 213-215,218-227 BISHAN STREET 23",1.357919368,103.8480504,$1.20/hr,1,,,,,
HDB,BE29,BLK 228-231 BISHAN STREET 23,1.357446287,103.8459009,$1.20/hr,0,,,,,
HDB,BE3,BLK 401-408 SIN MING AVENUE,1.362357383,103.8344066,$1.20/hr,0,,,,,
HDB,BE3R,BLK 410A SIN MING AVENUE,1.363179304,103.8354758,$1.20/hr,1,,,,,
HDB,BE30,BLK 231A BISHAN STREET 23,1.357457558,103.8464453,$1.20/hr,0,,,,,
HDB,BE31,BLK 232-237 BISHAN STREET 22,1.358860443,103.8460952,$1.20/hr,0,,,,,
HDB,BE32,BLK 237A BISHAN STREET 22,1.359164594,103.8466725,$1.20/hr,1,,,,,
HDB,BE33,BLK 238-245 BISHAN STREET 22,1.360164274,103.8448201,$1.20/hr,0,,,,,
HDB,BE34,BLK 246A BISHAN STREET 22,1.360954606,103.8436216,$1.20/hr,0,,,,,
HDB,BE35,BLK 246-256 BISHAN STREET 22,1.36141425,103.8430845,$1.20/hr,1,,,,,
HDB,BE36,BLK 278-281 BISHAN STREET 24,1.357488756,103.8445354,$1.20/hr,0,,,,,
HDB,BE37,BLK 282 BISHAN STREET 22,1.358001525,103.8444208,$1.20/hr,0,,,,,
HDB,BE38,BLK 283/284 BISHAN STREET 22,1.35889221,103.8445665,$1.20/hr,1,,,,,
HDB,BE39,BLK 263A BISHAN STREET 22,1.35918998,103.8419713,$1.20/hr,0,,,,,
HDB,BE4,BLK 101-116 BISHAN STREET 12,1.346489175,103.8483778,$1.20/hr,0,,,,,
HDB,BE40,BLK 268A BISHAN STREET 24,1.357304765,103.8426402,$1.20/hr,1,,,,,
HDB,BE42,BLK 290A BISHAN STREET 24,1.355555376,103.8445481,$1.20/hr,0,,,,,
HDB,BE44,BLK 448A BRIGHT HILL DRIVE,1.357824407,103.8316301,$1.20/hr,0,,,,,
HDB,BE45,BLK 275 BISHAN STREET 24,1.356301935,103.8436738,$1.20/hr,1,,,,,
HDB,BE5,BLK 117-134 BISHAN STREET 12,1.346171016,103.8509611,$1.20/hr,0,,,,,
HDB,BE6,BLK 135/138 BISHAN STREET 12,1.34474186,103.8518833,$1.20/hr,0,,,,,
HDB,BE7,BLK 139-144 BISHAN STREET 12,1.344998344,103.8530229,$1.20/hr,1,,,,,
HDB,BE8,"BLK 145-150A, 151 BISHAN STREET 11",1.34443004,103.8553148,$1.20/hr,0,,,,,
HDB,BE9,BLK 153-167 BISHAN STREET 13,1.347163896,103.8561828,$1.20/hr,0,,,,,
HDB,BH1,BLK 1 THOMSON ROAD,1.324985104,103.8424599,$1.20/hr,1,,,,,
HDB,BH2,BLK 2 BALESTIER ROAD,1.326039708,103.8427613,$1.20/hr,0,,,,,
HDB,BJAL,BLK 517 - 519 JELAPANG ROAD,1.387939805,103.7659717,$1.20/hr,0,,,,,
HDB,BJBL,BLK 533 - 534 BUKIT PANJANG RING ROAD,1.383968026,103.7638803,$1.20/hr,1,,,,,
HDB,BJMP,BLK 259B BANGKIT ROAD,1.377759914,103.7735152,$1.20/hr,0,,,,,
HDB,BJ1,BLK 130-140 CASHEW ROAD,1.373950189,103.769323,$1.20/hr,0,,,,,
HDB,BJ10,BLK 234-241 BUKIT PANJANG RING ROAD,1.378932772,103.7706552,$1.20/hr,1,,,,,
HDB,BJ11,BLK 242-245 BUKIT PANJANG RING ROAD,1.380757163,103.7718799,$1.20/hr,0,,,,,
HDB,BJ12,BLK 246-255 BANGKIT ROAD,1.380246741,103.7744886,$1.20/hr,0,,,,,
HDB,BJ13,BLK 270-277 BANGKIT ROAD,1.376997117,103.7747788,$1.20/hr,1,,,,,
HDB,BJ14,BLK 257 BANGKIT ROAD,1.378980422,103.7735291,$1.20/hr,0,,,,,
HDB,BJ15,BLK 259A BANGKIT ROAD,1.377487973,103.7737819,$1.20/hr,0,,,,,
HDB,BJ16,BLK 259A BANGKIT ROAD,1.377500008,103.7736203,$1.20/hr,1,,,,,
HDB,BJ17,BLK 401A FAJAR ROAD,1.381243707,103.7689457,$1.20/hr,0,,,,,
HDB,BJ18,BLK 401-408 FAJAR ROAD,1.380963445,103.7681115,$1.20/hr,0,,,,,
HDB,BJ19,BLK 409-419 FAJAR ROAD,1.38402722,103.7683839,$1.20/hr,1,,,,,
HDB,BJ2,BLK 141-151 GANGSA ROAD/PETIR ROAD,1.376128529,103.7666613,$1.20/hr,0,,,,,
HDB,BJ20,BLK 420-426 FAJAR ROAD,1.386051398,103.7697817,$1.20/hr,0,,,,,
HDB,BJ21,BLK 427-435 BUKIT PANJANG RING ROAD,1.385938232,103.770672,$1.20/hr,1,,,,,
HDB,BJ22,BLK 256/257/260 BANGKIT ROAD,1.378287196,103.7735031,$1.20/hr,0,,,,,
HDB,BJ23,BLK 258 BUKIT PANJANG RING ROAD,1.377628042,103.7729511,$1.20/hr,0,,,,,
HDB,BJ24,BLK 436-441 FAJAR ROAD,1.383260948,103.7704683,$1.20/hr,1,,,,,
HDB,BJ25,BLK 453A FAJAR ROAD,1.384892587,103.7717252,$1.20/hr,0,,,,,
HDB,BJ26,BLK 449A BUKIT PANJANG RING ROAD,1.383790343,103.7727052,$1.20/hr,0,,,,,
HDB,BJ27,BLK 442A FAJAR ROAD,1.382634006,103.7709504,$1.20/hr,1,,,,,
HDB,BJ28,BLK 170A LOMPANG ROAD,1.378918319,103.765546,$1.20/hr,0,,,,,
HDB,BJ29,BLK 505A JELAPANG ROAD,1.384931549,103.7676831,$1.20/hr,0,,,,,
HDB,BJ3,BLK 101/129 GANGSA ROAD/PENDING ROAD,1.377303687,103.7693773,$1.20/hr,1,,,,,
HDB,BJ30,BLK 510A JELAPANG ROAD,1.387022729,103.7689793,$1.20/hr,0,,,,,
HDB,BJ31,BLK 513A JELAPANG ROAD,1.387932336,103.767478,$1.20/hr,0,,,,,
HDB,BJ32,BLK 518A JELAPANG ROAD,1.386557435,103.7669356,$1.20/hr,1,,,,,
HDB,BJ33,BLK 234A BUKIT PANJANG RING ROAD,1.379112986,103.7720111,$1.20/hr,0,,,,,
HDB,BJ34,BLK 517A JELAPANG ROAD,1.387789504,103.7665178,$1.20/hr,0,,,,,
HDB,BJ35,BLK 521A JELAPANG ROAD,1.387034936,103.7659137,$1.20/hr,1,,,,,
HDB,BJ36,BLK 525A JELAPANG ROAD,1.386263849,103.7653387,$1.20/hr,0,,,,,
HDB,BJ37,BLK 529A JELAPANG ROAD,1.385425556,103.7646849,$1.20/hr,0,,,,,
HDB,BJ38,BLK 533A BUKIT PANJANG RING ROAD,1.385130146,103.7634266,$1.20/hr,1,,,,,
HDB,BJ39,BLK 537A BUKIT PANJANG RING ROAD,1.384225258,103.7628601,$1.20/hr,0,,,,,
HDB,BJ4,BLK 219/233 PETIR ROAD,1.375524878,103.7722579,$1.20/hr,0,,,,,
HDB,BJ40,BLK 541A BUKIT PANJANG RING ROAD,1.382819254,103.7629016,$1.20/hr,1,,,,,
HDB,BJ41,BLK 152A GANGSA ROAD,1.375505551,103.7654545,$1.20/hr,0,,,,,
HDB,BJ42,BLK 163A GANGSA ROAD,1.376914772,103.7642864,$1.20/hr,0,,,,,
HDB,BJ43,BLK 603A SENJA ROAD,1.381713918,103.7616776,$1.20/hr,1,,,,,
HDB,BJ44,BLK 177A LOMPANG ROAD,1.380642418,103.7649868,$1.20/hr,0,,,,,
HDB,BJ45,BLK 180A LOMPANG ROAD,1.378681447,103.7650088,$1.20/hr,0,,,,,
HDB,BJ48,BLK 651A SENJA LINK,1.387179236,103.764603,$1.20/hr,1,,,,,
HDB,BJ49,BLK 611A/613A/615A/616A BUKIT PANJANG RING ROAD/SENJA ROAD,1.384890917,103.7614868,$1.20/hr,0,,,,,
HDB,BJ5,BLK 225A PETIR ROAD MSCP,1.374985057,103.7730772,$1.20/hr,0,,,,,
HDB,BJ50,BLK 468A SEGAR ROAD,1.388177439,103.7736889,$1.20/hr,1,,,,,
HDB,BJ51,BLK 181A JELEBU ROAD,1.379391891,103.7634643,$1.20/hr,0,,,,,
HDB,BJ52,BLK 185A JELEBU ROAD,1.379106845,103.7626379,$1.20/hr,0,,,,,
HDB,BJ53,BLK 480A SEGAR ROAD,1.389796241,103.7719321,$1.20/hr,1,,,,,
HDB,BJ54,BLK 476A SEGAR ROAD,1.389041247,103.7735001,$1.20/hr,0,,,,,
HDB,BJ55,BLK 625A SENJA ROAD,1.386276395,103.760777,$1.20/hr,0,,,,,
HDB,BJ56,BLK 629A SENJA ROAD,1.385884668,103.7589498,$1.20/hr,1,,,,,
HDB,BJ57,BLK 628 SENJA ROAD,1.385244658,103.7601704,$1.20/hr,0,,,,,
HDB,BJ58,BLK 455A SEGAR ROAD,1.387517874,103.7712726,$1.20/hr,0,,,,,
HDB,BJ59,BLK 488A SEGAR ROAD,1.389858517,103.7712642,$1.20/hr,1,,,,,
HDB,BJ6,BLK 217A PETIR ROAD MSCP,1.374164914,103.7744063,$1.20/hr,0,,,,,
HDB,BJ60,BLK 547 SEGAR ROAD,1.388314445,103.769519,$1.20/hr,0,,,,,
HDB,BJ61,BLK 548 SEGAR ROAD,1.388998302,103.7677929,$1.20/hr,1,,,,,
HDB,BJ62,BLK 454 FAJAR ROAD,1.384262085,103.7713963,$1.20/hr,0,,,,,
HDB,BJ63,BLK 443 FAJAR ROAD,1.381308984,103.7702911,$1.20/hr,0,,,,,
HDB,BJ65,BLK 632 SENJA ROAD,1.384697615,103.7587614,$1.20/hr,1,,,,,
HDB,BJ66,BLK 634 SENJA ROAD,1.386242027,103.7577026,$1.20/hr,0,,,,,
HDB,BJ67,BLK 636 SENJA ROAD,1.387343401,103.7579829,$1.20/hr,0,,,,,
HDB,BJ68,BLK 422A FAJAR ROAD,1.38537518,103.7699702,$1.20/hr,1,,,,,
HDB,BJ69,BLK 643 SENJA CLOSE,1.387845402,103.7630728,$1.20/hr,0,,,,,
HDB,BJ70,BLK 646 SENJA CLOSE,1.389541345,103.7637702,$1.20/hr,0,,,,,
HDB,BJ71,BLK 642 SENJA CLOSE,1.386995152,103.761917,$1.20/hr,1,,,,,
HDB,BJ72,BLK 638 SENJA CLOSE,1.388871284,103.760872,$1.20/hr,0,,,,,
HDB,BJ8,BLK 201/218 PETIR ROAD,1.374693236,103.7735958,$1.20/hr,0,,,,,
HDB,BKE1,BLK 668 CHANDER ROAD,1.307812751,103.8515963,$1.20/hr,1,,,,,
HDB,BKE2,BLK 681/682 RACE COURSE ROAD,1.314121888,103.85548,$1.20/hr,0,,,,,
HDB,BKE3,BLK 682/683 RACE COURSE ROAD,1.314409019,103.8558008,$1.20/hr,0,,,,,
HDB,BKE4,BLK 684/685 RACE COURSE ROAD,1.314444159,103.856841,$1.20/hr,1,,,,,
HDB,BKE7,BLK 678 PERUMAL ROAD,1.312606756,103.855322,$1.20/hr,0,,,,,
HDB,BKE9,BLK 668 CHANDER ROAD,1.307331036,103.8514638,$1.20/hr,0,,,,,
HDB,BKRM,BLK 6A BOON KENG ROAD,1.317270079,103.8613681,$1.20/hr,1,,,,,
HDB,BLM,BLK 10 BENDEMEER ROAD,1.315500225,103.8609587,$1.20/hr,0,,,,,
HDB,BL10,BLK 188/191 BOON LAY DRIVE,1.343755492,103.7114251,$1.20/hr,0,,,,,
HDB,BL13,BLK 198/206 BOON LAY DRIVE,1.344686234,103.7150352,$1.20/hr,1,,,,,
HDB,BL15,BLK 257A BOON LAY DRIVE,1.34596516,103.7075622,$1.20/hr,0,,,,,
HDB,BL17,BLK 268 BOON LAY DRIVE,1.347864873,103.7077407,$1.20/hr,0,,,,,
HDB,BL18,BLK 208A BOON LAY PLACE,1.346543194,103.7144238,$1.20/hr,1,,,,,
HDB,BL19,BLK 212A BOON LAY PLACE,1.348770908,103.7133457,$1.20/hr,0,,,,,
HDB,BL20,180 BOON LAY DRIVE,1.348091885,103.7081753,$1.20/hr,0,,,,,
HDB,BL21,183 BOON LAY AVENUE,1.349250468,103.7093738,$1.20/hr,1,,,,,
HDB,BL22,BLK 196 BOON LAY DRIVE,1.342537163,103.7137499,$1.20/hr,0,,,,,
HDB,BL23,BLK 216 BOON LAY AVENUE,1.349554212,103.7115798,$1.20/hr,0,,,,,
HDB,BL24,BLK 237 BOON LAY DRIVE,1.34115072,103.7101759,$1.20/hr,1,,,,,
HDB,BL3,BLK 174/179 BOON LAY DRIVE,1.346868344,103.7092346,$1.20/hr,0,,,,,
HDB,BL8,BLK 221 BOON LAY PLACE,1.345418777,103.7133909,$1.20/hr,0,,,,,
HDB,BL8L,BLK 221 BOON LAY PLACE,1.346218226,103.7120638,$1.20/hr,1,,,,,
HDB,BL9,BLK 185/187 BOON LAY AVENUE,1.345864511,103.71072,$1.20/hr,0,,,,,
HDB,BMVM,BLK 126A BUKIT MERAH VIEW,1.28462022,103.8231292,$1.20/hr,0,,,,,
HDB,BM1,BLK 28 JALAN BUKIT MERAH,1.286296618,103.8095715,$1.20/hr,1,,,,,
HDB,BM10,BLK 56/57 LENGKOK BAHRU,1.288089913,103.8140698,$1.20/hr,0,,,,,
HDB,BM12,BLK 55 LENGKOK BAHRU,1.287665948,103.8132749,$1.20/hr,0,,,,,
HDB,BM13,BLK 44/47 LENGKOK BAHRU,1.286892124,103.8121918,$1.20/hr,1,,,,,
HDB,BM14,BLK 34-36 JALAN RUMAH TINGGI,1.289034646,103.8088479,$1.20/hr,0,,,,,
HDB,BM19,BLK 88/89 REDHILL CLOSE,1.285706373,103.8187026,$1.20/hr,0,,,,,
HDB,BM2,BLK 28 HOY FATT ROAD,1.286844688,103.8099531,$1.20/hr,1,,,,,
HDB,BM20,BLK 89/90 REDHILL CLOSE,1.285241223,103.8187602,$1.20/hr,0,,,,,
HDB,BM26,BLK 1/3/5 JALAN BUKIT MERAH,1.28728546,103.8074268,$1.20/hr,0,,,,,
HDB,BM27,BLK 115/116 BUKIT MERAH CENTRAL,1.284053503,103.814783,$1.20/hr,1,,,,,
HDB,BM28,"BLK 117, 161 BUKIT MERAH CENTRAL",1.283993264,103.8158232,$1.20/hr,0,,,,,
HDB,BM29,BLK 163 BUKIT MERAH CENTRAL,1.283628641,103.8170992,$1.20/hr,0,,,,,
HDB,BM3,BLK 49/50 HOY FATT ROAD,1.287701682,103.8115278,$1.20/hr,1,,,,,
HDB,BM30,BLK 164/165 BUKIT MERAH CENTRAL,1.28322827,103.8167334,$1.20/hr,0,,,,,
HDB,BM31,BLK 119 BUKIT MERAH CENTRAL,1.282443071,103.816575,$1.20/hr,0,,,,,
HDB,BM33,BLKS 167-169 JALAN BUKIT MERAH,1.282741812,103.8186511,$1.20/hr,1,,,,,
HDB,BM36,JALAN BUKIT MERAH,1.28279976,103.817858,$1.20/hr,0,,,,,
HDB,BM4,BLK 35A JALAN RUMAH TINGGI,1.2876612,103.8089551,$1.20/hr,0,,,,,
HDB,BM5,BLKS 8/10 JALAN RUMAH TINGGI,1.288425468,103.8076195,$1.20/hr,1,,,,,
HDB,BM6,BLK 61 LENGKOK BAHRU,1.289527298,103.8137645,$1.20/hr,0,,,,,
HDB,BM9,BLK 58/59 LENGKOK BAHRU,1.289091908,103.814358,$1.20/hr,0,,,,,
HDB,BP1,BLK 101/109 BUKIT PURMEI ROAD,1.272788932,103.82487,$1.20/hr,1,,,,,
HDB,BP2,BLK 110/115 BUKIT PURMEI ROAD,1.274085671,103.8270043,$1.20/hr,0,,,,,
HDB,BRBL,BLK 665 BUFFALO ROAD LOADING/UNLOADING BAYS,1.306590721,103.8507075,$1.20/hr,0,,,,,
HDB,BRB1,BLK 665 BUFFALO ROAD BASEMENT CAR PARK,1.306060578,103.850586,$2.40/hr,1,,,,,
HDB,BRM,BLK 39 BENDEMEER ROAD,1.320740962,103.8661729,$1.20/hr,0,,,,,
HDB,BRM1,BLK 112A WHAMPOA ROAD,1.32647922,103.856729,$1.20/hr,0,,,,,
HDB,BRM2,BLK 32A JALAN BAHAGIA,1.325967795,103.8576839,$1.20/hr,1,,,,,
HDB,BRM3,BLK 98A WHAMPOA DRIVE,1.321521551,103.8546563,$1.20/hr,0,,,,,
HDB,BRM4,BLK 85A WHAMPOA DRIVE,1.322724075,103.856074,$1.20/hr,0,,,,,
HDB,BRM5,BLK 19A JALAN TENTERAM,1.327511177,103.8594306,$1.20/hr,1,,,,,
HDB,BRM6,BLK 116 JALAN TENTERAM,1.32777684,103.8611934,$1.20/hr,0,,,,,
HDB,BRM7,BLK 78A LORONG LIMAU,1.32436764,103.855402,$1.20/hr,0,,,,,
HDB,BR10,BLK 90 WHAMPOA DRIVE,1.323012288,103.8545043,$1.20/hr,1,,,,,
HDB,BR11,BLKS 27-30 & 32-33 JALAN BAHAGIA,1.326255572,103.8589644,$1.20/hr,0,,,,,
HDB,BR12,BLKS 34/35 JALAN BAHAGIA,1.327208809,103.8577183,$1.20/hr,0,,,,,
HDB,BR14,BLK 20 JALAN TENTERAM,1.325949386,103.8599835,$1.20/hr,1,,,,,
HDB,BR18,BLK 111A SAINT MICHAEL BUS TERMINAL,1.326263558,103.8557497,$1.20/hr,0,,,,,
HDB,BR21,BLK 41/47 JALAN BAHAGIA,1.327253091,103.8566407,$1.20/hr,0,,,,,
HDB,BR22,BLK 61/62 JALAN MA'MOR,1.328340143,103.8575929,$1.20/hr,1,,,,,
HDB,BR4,BLK 81/89 WHAMPOA DRIVE,1.323571006,103.8554214,$1.20/hr,0,,,,,
HDB,BR5,BLK 74/75 WHAMPOA DRIVE,1.324902711,103.8581906,$1.20/hr,0,,,,,
HDB,BR6,BLK 92 WHAMPOA DRIVE,1.323032574,103.8535358,$1.20/hr,1,,,,,
HDB,BR8,BLK 76/77 LORONG LIMAU,1.32515375,103.8545583,$1.20/hr,0,,,,,
HDB,BR9,BLK 69 MOULMEIN ROAD,1.318956338,103.8507431,$1.20/hr,0,,,,,
HDB,BTM,BLK 2B BOON TIONG ROAD,1.286777844,103.8332897,$1.20/hr,1,,,,,
HDB,BTM2,BLK 8C BOON TIONG ROAD,1.286957001,103.829641,$1.20/hr,0,,,,,
HDB,BTM3,BLK 11A BOON TIONG ROAD,1.286305142,103.8286983,$1.20/hr,0,,,,,
HDB,BVM2,BLK 129A BUKIT MERAH VIEW,1.283486738,103.8233757,$1.20/hr,1,,,,,
HDB,BWM,BLK 2A JALAN BUKIT MERAH,1.286921945,103.8067014,$1.20/hr,0,,,,,
HDB,B10,BLK 404/413 BEDOK NORTH AVENUE 3,1.329022051,103.9337077,$1.20/hr,0,,,,,
HDB,B10M,BLK 431 BEDOK NORTH ROAD,1.329203868,103.932524,$1.20/hr,1,,,,,
HDB,B11,BLK 416/418 BEDOK NORTH AVENUE 2,1.328335729,103.9303962,$1.20/hr,0,,,,,
HDB,B12,BLK 420/421 BEDOK NORTH STREET 1,1.327592096,103.9278785,$1.20/hr,0,,,,,
HDB,B13,BLK 414/425 BEDOK NORTH ROAD,1.329646934,103.9297638,$1.20/hr,1,,,,,
HDB,B14,BLK 412/413 BEDOK NORTH AVENUE 2,1.329152813,103.9314451,$1.20/hr,0,,,,,
HDB,B16,"BLKS 59, 62-65 NEW UPPER CHANGI ROAD",1.323494864,103.9405595,$1.20/hr,0,,,,,
HDB,B17,BLK 52/57 NEW UPPER CHANGI ROAD,1.324211481,103.9418572,$1.20/hr,1,,,,,
HDB,B19,"BLK 36-44, 60 BEDOK SOUTH ROAD",1.3219183,103.940961,$1.20/hr,0,,,,,
HDB,B20,BLK 67/73 BEDOK SOUTH ROAD,1.319793479,103.9434204,$1.20/hr,0,,,,,
HDB,B21,BLK 74/82 BEDOK NORTH ROAD,1.328171687,103.9410465,$1.20/hr,1,,,,,
HDB,B23L,BLK 187 BEDOK NORTH STREET 4,1.330437187,103.939809,$1.20/hr,0,,,,,
HDB,B23M,BLK 187 BEDOK NORTH STREET 4,1.330681471,103.9406434,$1.20/hr,0,,,,,
HDB,B24,BLK 84/89 BEDOK NORTH AVENUE 4,1.332640864,103.9382946,$1.20/hr,1,,,,,
HDB,B24A,BLK 84 BEDOK NORTH STREET 4,1.331256813,103.939616,$1.20/hr,0,,,,,
HDB,B25,BLK 91/97 BEDOK NORTH AVENUE 4,1.332962821,103.9404903,$1.20/hr,0,,,,,
